system:index,crop_label,soil_oc,soil_ph,soil_texture,.geo
240,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74325862259174,35.608848750212154]}"
241,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55676836960852,35.75599279375093]}"
242,0,2,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35761187111923,34.78635127607232]}"
243,0,2,65,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38806475925088,35.39163611451205]}"
244,0,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26355826087192,35.30216391221375]}"
245,0,4,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80793732304834,35.48811517602649]}"
246,0,2,67,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64165916395783,34.97472799115218]}"
247,0,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50259995797612,35.5783958620805]}"
248,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85806331590221,34.7771884601743]}"
249,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56404472340989,35.78213376851881]}"
250,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46136728643503,34.899539001871375]}"
251,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80955429055976,35.01703864103421]}"
252,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.04778750390825,34.96448719691322]}"
253,0,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29104670856597,35.80045940031484]}"
254,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46298425394644,35.80477131367862]}"
255,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82302901982155,34.823002539664394]}"
256,0,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32509743211595,35.209996764063085]}"
257,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54814454288098,35.741170591562955]}"
258,0,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2220560947456,35.29327059090097]}"
259,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3374941830368,35.36387817223276]}"
260,0,3,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.11803118484455,35.55980073569923]}"
261,0,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74784003054074,35.476526908861345]}"
262,0,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48265735866866,35.72176698142598]}"
263,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95400338824618,35.79776445446249]}"
264,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41618660192567,34.97230253988506]}"
265,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93998966981391,34.95694134852661]}"
266,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82437649274773,35.30431986889563]}"
267,0,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28619580603173,35.71988051932932]}"
268,0,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56673966926225,35.14962997697025]}"
269,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.31593461621793,34.99116716085157]}"
270,0,2,57,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21208479509187,35.36845958018177]}"
271,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.15854977844019,35.10947528377011]}"
272,0,2,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0774319082842,35.003024922601945]}"
273,0,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64273714229876,35.133190807270864]}"
274,0,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2450575403009,35.476796403446585]}"
275,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41861205319279,34.82165506673822]}"
276,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.44196367629804,35.75087239663145]}"
277,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.18729129325017,35.47113701715663]}"
278,0,2,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5114932792889,35.283029796662]}"
279,0,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35599490360781,35.44903846116729]}"
280,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.304790932413,35.24422257638804]}"
281,0,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91384869504603,35.12456698054332]}"
282,0,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.13294779284278,34.77961391144142]}"
283,0,3,60,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31988262918621,35.298390988020444]}"
284,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87584995852778,34.87582347837062]}"
285,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79661855046844,35.37627492315361]}"
286,0,3,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30613840533918,35.63741517624715]}"
287,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90872829792656,35.029704886540294]}"
288,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3409032068346,35.8489684256573]}"
289,0,2,58,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48346584242437,35.47140651174187]}"
290,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.14713660005002,35.8309122884465]}"
291,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62602847801413,35.120794056350015]}"
292,0,3,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55865483170517,35.827678353423664]}"
293,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20759779295312,35.450116439508236]}"
294,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83434779240146,35.30997925518559]}"
295,0,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58021439852405,35.6851157178339]}"
296,0,2,64,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92139454343264,34.85318593321081]}"
297,0,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4307393095284,35.6250184253263]}"
298,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87046006682306,34.887142250950525]}"
299,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82437649274773,34.82461950717581]}"
300,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80146945300268,35.35606282926092]}"
301,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19699309831866,35.396217522461065]}"
302,0,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39220158383968,35.59591301012083]}"
303,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48490772116081,35.67972582612918]}"
304,0,4,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32931493966946,35.79668647612154]}"
305,0,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38105790003475,35.592679075098]}"
306,0,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61794364045706,34.782039362708545]}"
307,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78637775622947,35.269824561985445]}"
308,0,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.13429526576897,35.178735392175724]}"
309,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62144707006513,35.729043335227345]}"
310,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11246620436486,34.86369622203501]}"
311,0,2,65,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48400483159485,34.843753622727554]}"
312,0,7,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07958786496609,34.89738304518949]}"
313,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81763912811684,34.82246355049392]}"
314,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80901530138928,35.23559874966049]}"
315,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63788623976451,35.1191770888386]}"
316,0,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02838389377128,34.94804802721383]}"
317,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.19708750412892,35.20218142109125]}"
318,0,2,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6152486946047,35.09168864114454]}"
319,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85779382131697,34.7771884601743]}"
320,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59315013861537,35.823905429230365]}"
321,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82033407396919,34.831626366391944]}"
322,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86560916428881,34.852377449455105]}"
323,0,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.15064002965809,35.83145127761697]}"
324,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00170392983293,34.79012420026562]}"
325,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8631837130217,34.883369326757226]}"
326,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91789111382457,35.009492792647606]}"
327,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1984349770551,35.21107474240403]}"
328,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85105645668608,34.9830823232945]}"
329,0,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.31081421909845,35.3469000133629]}"
330,0,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57644147433074,35.656010302628424]}"
331,0,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41501421777447,35.42963485103031]}"
332,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74245013883603,34.86423521120548]}"
333,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4791539290606,34.82246355049392]}"
334,0,4,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64138966937259,35.53150380424946]}"
335,0,2,65,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50313894714658,35.18547275680662]}"
336,0,2,63,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46028930809409,35.81528160250282]}"
337,0,2,55,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26688660170501,35.32938286532257]}"
338,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8850127744258,34.91166625820699]}"
339,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79850501256509,35.37411896647172]}"
340,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63411331557121,35.702363371288996]}"
341,0,2,67,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07689291911373,34.808719326646894]}"
342,0,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51688317099362,35.015691168108035]}"
343,0,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45489941638937,34.936729254633924]}"
344,0,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.16636512141203,35.2145781720121]}"
345,0,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48723876661768,35.704249833385646]}"
346,0,2,64,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61713515670135,35.78213376851881]}"
347,0,3,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34117270141984,35.62070651196253]}"
348,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33803317220728,35.13076535600374]}"
349,0,2,59,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31664869416338,35.294618063827144]}"
350,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97232902004221,34.906276366502276]}"
351,0,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62656746718461,34.77422401973671]}"
352,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.15208190839454,34.96745163735081]}"
353,0,2,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.18603822613424,35.3221065115212]}"
354,0,2,64,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64839652858872,34.801981962016]}"
355,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36327125740918,35.19921698065365]}"
356,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26392216126742,35.41616012176851]}"
357,0,4,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79042017500801,35.42101102430276]}"
358,0,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4934371420781,34.893340626410954]}"
359,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98526476013353,34.86019279242694]}"
360,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33857216137774,35.34716950794814]}"
361,0,3,55,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00817179987858,34.96502618608369]}"
362,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35276096858497,35.75922672877376]}"
363,0,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46352324311692,35.76111319087041]}"
364,0,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66241024702099,35.1552893632602]}"
365,0,4,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84782252166325,35.813664634991405]}"
366,0,3,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5896467090073,35.824174923815605]}"
367,0,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58317883896164,35.610465717723564]}"
368,0,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82033407396919,35.1800828651019]}"
369,0,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09306259422787,35.34177961624342]}"
370,0,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50259995797612,35.59672149387654]}"
371,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2315828110391,35.4288263672746]}"
372,0,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82249003065108,35.25985326233172]}"
373,0,2,59,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56970410969984,35.598877450558426]}"
374,0,2,55,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01868208870277,34.9087018177694]}"
375,0,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7136142182158,35.034555789074545]}"
376,0,3,62,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63653876683834,35.55387185482404]}"
377,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33174039093659,34.79470560821463]}"
378,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92543696221118,35.581899291688565]}"
379,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75538587892736,34.88498629426864]}"
380,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65055248527061,35.755723299165695]}"
381,0,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65971530116862,34.77125957929911]}"
382,0,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.11183280938413,35.4964695081688]}"
383,0,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77290302696768,35.427209399763186]}"
384,0,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65702035531626,35.720419508499795]}"
385,0,3,58,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45229887634727,34.75778485003732]}"
386,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72035158284669,35.59079261300135]}"
387,0,3,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3409032068346,35.029704886540294]}"
388,0,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38159688920521,35.48865416519696]}"
389,0,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33991963430393,35.6099267285531]}"
390,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47726746696395,35.84196156644117]}"
391,0,3,59,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.17273858564742,35.285994237099594]}"
392,0,3,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77505898364957,35.70856174674942]}"
393,0,2,62,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25358696121819,35.77809134974027]}"
394,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93352179976826,34.86558268413166]}"
395,0,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14453606000792,35.194905067289874]}"
396,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32132450792265,35.22535795542153]}"
397,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99873948939533,34.79497510279987]}"
398,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50933732260701,35.58567221588187]}"
399,0,2,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48023190740155,34.83027889346576]}"
400,0,4,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48696927203244,35.80477131367862]}"
401,0,3,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33254887469229,35.726887378545456]}"
402,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83353930864575,35.00248593343147]}"
403,0,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49747956085663,35.26281770276931]}"
404,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7505349763931,35.433138280638374]}"
405,0,2,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41915104236327,34.97903990451596]}"
406,0,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46837414565117,35.78213376851881]}"
407,0,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07338948950566,35.00814531972143]}"
408,0,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26634761253453,35.74386553741532]}"
409,0,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2123542896771,34.90897131235463]}"
