system:index,crop_label,sol_bulk_density,sol_clay_pct,sol_organic_carbon,sol_ph_h2o,sol_sand_pct,sol_texture_class,.geo
2605,5,146.0,35.0,2.0,76.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61232707681239,36.02575687357202]}"
2606,5,145.0,40.0,2.0,77.0,28.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62553231148894,36.07076246930641]}"
2607,5,154.0,17.0,3.0,72.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51584801529795,36.29417348046694]}"
2608,5,154.0,27.0,2.0,77.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.78992400848281,35.73658918361395]}"
2609,5,155.0,36.0,2.0,78.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.99959079579631,36.392269509492785]}"
2610,5,159.0,23.0,2.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16415758156515,35.88211625964131]}"
2611,5,154.0,27.0,2.0,78.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63819855699504,35.95164586263216]}"
2612,5,156.0,17.0,2.0,77.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.52743628246309,36.435927632300995]}"
2613,5,150.0,26.0,3.0,74.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.39996534364653,36.707308679633506]}"
2614,5,161.0,30.0,2.0,78.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.0555512637151,35.822018967133715]}"
2615,5,158.0,18.0,2.0,76.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64897834040445,36.21197763197]}"
2616,5,145.0,30.0,2.0,79.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.848404333479,36.00877871470216]}"
2617,5,155.0,26.0,2.0,79.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0303131785132,36.80459622490365]}"
2618,5,149.0,25.0,2.0,80.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18194422419072,35.68430723407819]}"
2619,5,140.0,40.0,2.0,77.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.76513050664111,36.08585416607962]}"
2620,5,160.0,25.0,2.0,77.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62041191436947,36.80297925739223]}"
2621,5,161.0,18.0,2.0,77.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16155704152305,36.8816716762811]}"
2622,5,142.0,34.0,2.0,76.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67161588556428,36.00527528509409]}"
2623,5,153.0,35.0,5.0,70.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.30950956881755,36.711081603826806]}"
2624,5,151.0,29.0,2.0,76.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67808375560993,35.958383227263056]}"
2625,5,159.0,34.0,2.0,79.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11331751076584,36.407091711680756]}"
2626,5,157.0,22.0,2.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.97560577771031,36.89379893261672]}"
2627,5,153.0,31.0,2.0,76.0,37.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64682238372257,36.00284983382697]}"
2628,5,163.0,24.0,2.0,75.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98638556111976,36.930180701623556]}"
2629,5,160.0,21.0,4.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18608104877953,37.16814442038682]}"
2630,5,152.0,40.0,4.0,77.0,29.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.79261895433517,36.102293335779]}"
2631,5,154.0,34.0,2.0,79.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.09660884648122,36.380142253157175]}"
2632,5,157.0,29.0,2.0,78.0,41.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.876970759514,35.83549369639551]}"
2633,5,155.0,24.0,2.0,80.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18679512672497,35.75087239663145]}"
2634,5,160.0,31.0,1.0,75.0,39.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29926877457858,36.1586177040933]}"
2635,5,151.0,34.0,2.0,78.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08502057931608,36.197963913537734]}"
2636,5,163.0,21.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.53309566875305,36.328668787377126]}"
2637,5,167.0,21.0,2.0,76.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.31318808720059,36.46853647711453]}"
2638,5,160.0,22.0,2.0,79.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1328962096778,36.01928900352636]}"
2639,5,155.0,19.0,2.0,77.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27231931605499,36.94527239839677]}"
2640,5,154.0,24.0,2.0,77.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.12238592085359,35.957844238092584]}"
2641,5,158.0,16.0,2.0,80.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.80097328647749,36.545342433906754]}"
2642,5,156.0,20.0,2.0,80.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38810758189615,35.88103828130037]}"
2643,5,151.0,36.0,2.0,77.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0664254529348,36.402779798316985]}"
2644,5,158.0,28.0,2.0,78.0,38.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47309278205572,36.762555069606854]}"
2645,5,174.0,31.0,3.0,71.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3693373667399,37.494771857692676]}"
2646,5,158.0,19.0,2.0,78.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98827202321641,36.50572672987708]}"
2647,5,157.0,34.0,1.0,76.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17071985742108,36.47608232550114]}"
2648,5,161.0,26.0,4.0,71.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.15418628191142,36.39604243368609]}"
2649,5,163.0,21.0,3.0,76.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.33259169733756,36.470961928381655]}"
2650,5,150.0,19.0,3.0,70.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.56381805146992,36.382028715253824]}"
2651,5,159.0,34.0,2.0,74.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.34130992987537,36.591426007982086]}"
2652,5,161.0,19.0,2.0,79.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.83439061504673,36.94365543088535]}"
2653,5,154.0,39.0,2.0,77.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10388520028258,36.47419586340449]}"
2654,5,155.0,32.0,2.0,80.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.95269873796528,36.12816481596165]}"
2655,5,157.0,24.0,2.0,78.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.15607274400807,35.921462469085746]}"
2656,5,150.0,27.0,3.0,77.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21886498236803,35.59510452636513]}"
2657,5,155.0,20.0,2.0,78.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14403989348273,36.87655127916162]}"
2658,5,151.0,20.0,2.0,74.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3378065002673,37.135266080988046]}"
2659,5,154.0,25.0,2.0,77.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62822725734131,35.56680759491536]}"
2660,5,157.0,28.0,2.0,79.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.14394548767247,35.75518430999522]}"
2661,5,151.0,23.0,5.0,73.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.31291859261535,36.673891351064256]}"
2662,5,155.0,33.0,2.0,78.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24132743875288,36.55423575521954]}"
2663,5,156.0,19.0,2.0,79.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.55977563269138,36.489826549348166]}"
2664,5,156.0,21.0,2.0,78.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1576897115195,36.04192654868617]}"
2665,5,156.0,18.0,2.0,76.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27285830522547,36.868466441604546]}"
2666,5,154.0,24.0,2.0,77.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.12184693168312,35.95811373267782]}"
2667,5,157.0,25.0,2.0,76.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.92628826861215,36.351575827122176]}"
2668,5,153.0,22.0,2.0,77.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.58537761828879,35.98263773993428]}"
2669,5,151.0,18.0,2.0,70.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6328086652903,36.45748719911986]}"
2670,5,151.0,20.0,2.0,74.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9777617343922,36.69167799368982]}"
2671,5,157.0,19.0,2.0,77.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.72551480261144,36.611638101874775]}"
2672,5,152.0,23.0,2.0,79.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1337046934335,35.9052927939716]}"
2673,5,154.0,22.0,2.0,71.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.20943267188477,36.365589545554435]}"
2674,5,156.0,18.0,2.0,74.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.55276877347526,36.177482325059806]}"
2675,5,157.0,32.0,2.0,76.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15347220396598,36.346724924587924]}"
2676,5,160.0,19.0,2.0,79.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.32827978397378,35.88346373256749]}"
2677,5,156.0,24.0,1.0,78.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06777292586098,35.782942252274516]}"
2678,5,148.0,36.0,2.0,78.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.99366191492112,36.24108304717547]}"
2679,5,150.0,35.0,2.0,78.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15913159025594,36.37448286686722]}"
2680,5,131.0,23.0,1.0,77.0,55.0,6.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6823956689737,35.78590669271211]}"
2681,5,156.0,24.0,2.0,77.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.07091245507354,36.1661635524799]}"
2682,5,153.0,28.0,2.0,74.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29657382872622,37.22958918582059]}"
2683,5,156.0,27.0,2.0,77.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18895108340686,35.908526728994424]}"
2684,5,143.0,34.0,2.0,77.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00659765501244,36.227069328743205]}"
2685,5,157.0,34.0,2.0,78.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26207852181604,36.5253998345993]}"
2686,5,148.0,28.0,2.0,77.0,39.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.57486732946461,36.004197306753156]}"
2687,5,152.0,34.0,2.0,76.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05645415328107,36.386610123202836]}"
2688,5,150.0,35.0,2.0,77.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.72281985675909,36.01093467138405]}"
2689,5,153.0,17.0,2.0,79.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.95728014591428,36.60031932929487]}"
2690,5,153.0,34.0,4.0,75.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47282328747048,36.861729076973646]}"
2691,5,156.0,18.0,2.0,79.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.86672996527503,36.491982506030055]}"
2692,5,154.0,17.0,2.0,76.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51207509110463,36.40978665753312]}"
2693,5,152.0,17.0,2.0,77.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.28004025321657,35.801267884070555]}"
2694,5,154.0,28.0,2.0,78.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9904279798983,36.1623906282866]}"
2695,5,157.0,16.0,2.0,79.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.85810613854748,36.55908665775378]}"
2696,5,155.0,20.0,2.0,76.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.09355000023336,36.09798142241523]}"
2697,5,156.0,20.0,2.0,76.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.41532653500497,36.50330127860996]}"
2698,5,157.0,25.0,2.0,76.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9446139004082,36.83181517801247]}"
2699,5,156.0,29.0,2.0,78.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03678104855885,36.070492974721176]}"
2700,5,159.0,20.0,3.0,76.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.43634711265338,36.30225831802401]}"
2701,5,156.0,24.0,2.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.29863537959784,36.514620051189866]}"
2702,5,163.0,21.0,4.0,76.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64089350284738,36.142448028979146]}"
2703,5,158.0,23.0,2.0,78.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16065415195709,35.88858412968697]}"
2704,5,150.0,36.0,2.0,76.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7538117340612,36.134363191422075]}"
2705,5,153.0,33.0,2.0,76.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9529682325505,36.26587654901717]}"
2706,5,159.0,31.0,2.0,77.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.39224440648495,36.72509532225907]}"
2707,5,158.0,24.0,3.0,77.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.15822870068996,35.66301716184456]}"
2708,5,156.0,18.0,2.0,77.0,48.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63226967611985,36.24647293888019]}"
2709,5,153.0,27.0,1.0,78.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15023826894316,36.378794780231]}"
2710,5,157.0,25.0,2.0,77.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4084140815991,36.729946224793316]}"
2711,5,152.0,35.0,1.0,75.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7139265354463,36.057557234629854]}"
2712,5,150.0,23.0,2.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6966788819912,36.75177528619742]}"
2713,5,152.0,21.0,3.0,75.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49051552428577,36.43538864313052]}"
2714,5,157.0,24.0,2.0,75.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.2614451268353,36.51435055660463]}"
2715,5,152.0,22.0,1.0,77.0,53.0,6.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67323285307569,35.782942252274516]}"
2716,5,160.0,37.0,2.0,78.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19766931594467,36.262103624823865]}"
2717,5,160.0,34.0,2.0,76.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25588014635561,36.481472217205855]}"
2718,5,152.0,19.0,2.0,75.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38945505482232,36.157000736581885]}"
2719,5,151.0,36.0,2.0,77.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.97803122897744,36.29875488841594]}"
2720,5,154.0,18.0,2.0,78.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.59454043418683,36.28959207251793]}"
2721,5,162.0,25.0,2.0,77.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81795144534735,36.91374153192417]}"
2722,5,152.0,21.0,2.0,82.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.77833574131768,36.62080091777279]}"
2723,5,153.0,23.0,3.0,72.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.176554332486,36.40951716294788]}"
2724,5,154.0,17.0,2.0,77.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.22883628202176,36.07534387725542]}"
2725,5,163.0,27.0,2.0,75.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.76890343083441,35.75329784789857]}"
2726,5,154.0,22.0,2.0,80.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.80771065110838,36.64370795751784]}"
2727,5,158.0,24.0,2.0,75.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.27707581277897,36.51596752411604]}"
2728,5,145.0,39.0,2.0,77.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.8206463911997,36.03357221654386]}"
2729,5,142.0,40.0,2.0,76.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.77213736585725,36.08531517690915]}"
2730,5,156.0,18.0,2.0,77.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9454223841639,36.72671228977048]}"
2731,5,148.0,37.0,3.0,76.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.73386913475375,36.0338417111291]}"
2732,5,157.0,29.0,2.0,75.0,41.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7589321311807,36.18907059222495]}"
2733,5,157.0,20.0,3.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03300812436555,36.51974044830935]}"
2734,5,155.0,22.0,2.0,78.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.14529296059865,35.92577438244952]}"
2735,5,156.0,23.0,2.0,78.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.20000036140152,35.67730037486206]}"
2736,5,159.0,31.0,2.0,77.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.06201913376077,35.955957775995934]}"
2737,5,150.0,34.0,2.0,79.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08717653599797,36.382028715253824]}"
2738,5,154.0,25.0,2.0,76.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.01162364632165,36.055401277947965]}"
2739,5,156.0,20.0,3.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26692942435028,36.828581242989635]}"
2740,5,155.0,26.0,2.0,77.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.10055685944948,35.91849802864815]}"
2741,5,150.0,25.0,2.0,79.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.25605523513059,35.676761385691584]}"
2742,5,151.0,30.0,2.0,77.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.96698195098277,36.167241530820846]}"
2743,5,160.0,19.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.439136464316,37.03285813859842]}"
2744,5,155.0,26.0,2.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67053790722332,36.11172564626226]}"
2745,5,152.0,35.0,3.0,77.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26207852181604,36.644516441273545]}"
2746,5,146.0,35.0,2.0,77.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65409873752394,36.00635326343504]}"
2747,5,156.0,17.0,2.0,74.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37409386346388,36.30468376929113]}"
2748,5,158.0,18.0,2.0,77.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.70341624662211,36.595468426760625]}"
2749,5,157.0,16.0,2.0,80.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.69991281701404,36.541300015128215]}"
2750,5,152.0,24.0,3.0,70.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.34606642659935,36.419488462601606]}"
2751,5,156.0,23.0,2.0,79.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.36196660712827,35.68188178281107]}"
2752,5,146.0,28.0,2.0,76.0,40.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.86915541654216,35.86648557369763]}"
2753,5,152.0,25.0,2.0,79.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61906444144327,35.929277812057585]}"
2754,5,159.0,22.0,2.0,76.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16307960322422,36.185836657202124]}"
2755,5,150.0,31.0,2.0,78.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13891949636326,36.30306680177972]}"
2756,5,162.0,19.0,2.0,75.0,51.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4899765351153,35.90017239685211]}"
2757,5,157.0,17.0,2.0,76.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.89556588589527,36.48308918471727]}"
2758,5,158.0,17.0,2.0,77.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67619729351328,36.49467745188241]}"
2759,5,155.0,17.0,2.0,79.0,49.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.75623718532833,36.55477474439001]}"
2760,5,157.0,20.0,2.0,75.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.58780306955592,36.607865177681475]}"
2761,5,153.0,17.0,2.0,79.0,47.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.27977075863134,35.84357853395258]}"
2762,5,156.0,26.0,2.0,81.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.86026209522937,35.805579797434326]}"
2763,5,162.0,26.0,2.0,79.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50506823188852,35.55252438189786]}"
2764,5,163.0,22.0,2.0,77.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.54818736552625,36.800284311539876]}"
2765,5,145.0,39.0,4.0,74.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7349471130947,36.03788412990764]}"
2766,5,155.0,18.0,2.0,77.0,44.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20817960476887,36.835049113035296]}"
2767,5,148.0,20.0,4.0,71.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45251678776752,36.448324383221845]}"
2768,5,160.0,24.0,2.0,78.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.12211642626836,35.858939725311025]}"
2769,5,154.0,33.0,2.0,78.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00659765501244,36.406822217095524]}"
2770,5,152.0,19.0,2.0,77.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.93895451411825,36.664459040581]}"
2771,5,150.0,24.0,1.0,76.0,46.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.57837075907267,35.588636656319466]}"
2772,5,157.0,17.0,2.0,81.0,50.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.88640306999724,36.57417835452699]}"
2773,5,160.0,24.0,2.0,81.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65517671586488,36.71350705509393]}"
2774,5,160.0,26.0,2.0,75.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.09957328691881,36.99728485334728]}"
2775,5,155.0,27.0,2.0,79.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.60235577715866,35.91795903947768]}"
2776,5,155.0,19.0,2.0,77.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1302956696357,36.71162059299728]}"
2777,5,144.0,25.0,2.0,78.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19784440471963,35.69508701748762]}"
2778,5,165.0,26.0,3.0,69.0,45.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51234458568987,36.86280705531459]}"
2779,5,147.0,26.0,3.0,77.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.20161732891293,35.69643449041381]}"
2780,5,156.0,25.0,2.0,75.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.04369350196473,36.13328521308113]}"
2781,5,157.0,23.0,2.0,78.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19514945886728,35.77377943637649]}"
2782,5,157.0,24.0,3.0,78.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.2282972928513,35.69885994168093]}"
2783,5,154.0,19.0,2.0,78.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04001498358168,36.76174658585114]}"
2784,5,148.0,40.0,2.0,75.0,30.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65841065088772,36.01255163889547]}"
2785,5,156.0,24.0,2.0,78.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21347509066331,35.8317207722022]}"
