system:index,crop_label,sol_bulk_density,sol_clay_pct,sol_organic_carbon,sol_ph_h2o,sol_sand_pct,sol_texture_class,.geo
4219,5,162.0,25.0,3.0,72.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44381227807526,38.824188646661156]}"
4220,5,149.0,31.0,4.0,72.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59931065375636,38.64254929621219]}"
4221,5,154.0,36.0,2.0,73.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03966480603174,39.19016229341145]}"
4222,5,159.0,29.0,2.0,76.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75211408358508,38.643896769138365]}"
4223,5,141.0,41.0,3.0,76.0,23.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74591570812466,39.43701933348749]}"
4224,5,153.0,29.0,2.0,72.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96905722469995,38.73444694977761]}"
4225,5,157.0,31.0,2.0,76.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9003361054648,38.557119512692424]}"
4226,5,153.0,30.0,2.0,72.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4688752745022,38.92012871900512]}"
4227,5,157.0,27.0,3.0,73.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14315072676231,38.76894225668781]}"
4228,5,166.0,24.0,2.0,72.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62329567184234,39.487684315511835]}"
4229,5,164.0,24.0,2.0,74.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95585199002339,39.93962673495236]}"
4230,5,141.0,33.0,4.0,76.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.02349513091758,39.169141715763054]}"
4231,5,159.0,29.0,2.0,72.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77609910167106,38.703994061645965]}"
4232,5,141.0,37.0,4.0,76.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80655198980273,39.3806949651732]}"
4233,5,149.0,38.0,6.0,76.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69336426400366,39.22573557866258]}"
4234,5,170.0,20.0,2.0,73.0,43.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54002184500447,39.4017155428216]}"
4235,5,159.0,25.0,2.0,74.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92863303691456,38.85706698605993]}"
4236,5,151.0,42.0,5.0,78.0,19.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75804296446027,38.90072510886814]}"
4237,5,161.0,30.0,2.0,74.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8184097515531,38.56170092064143]}"
4238,5,157.0,23.0,2.0,75.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57829007610795,38.629613556120866]}"
4239,5,149.0,35.0,2.0,77.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91542780223801,39.0567624737197]}"
4240,5,150.0,28.0,2.0,73.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70414404741311,39.30469749213669]}"
4241,5,160.0,24.0,2.0,76.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82703357828065,38.70668900749832]}"
4242,5,156.0,24.0,2.0,77.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93563989613071,39.078052545953334]}"
4243,5,170.0,24.0,2.0,74.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06338032953249,40.02802095890973]}"
4244,5,134.0,34.0,4.0,75.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09356372307892,39.17587908039395]}"
4245,5,163.0,25.0,2.0,70.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08736534761849,40.310181789651665]}"
4246,5,158.0,28.0,3.0,73.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.37707202674704,38.62907456695039]}"
4247,5,133.0,31.0,6.0,70.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74753267563608,39.39740362945782]}"
4248,5,160.0,21.0,2.0,72.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40311859570465,39.06080489249824]}"
4249,5,157.0,33.0,2.0,72.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90599549175477,38.635811931581294]}"
4250,5,147.0,33.0,2.0,76.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62706859603566,38.66922926015054]}"
4251,5,153.0,27.0,2.0,77.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93860433656829,39.05164207660022]}"
4252,5,161.0,25.0,2.0,76.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72947653842527,38.507532509009025]}"
4253,5,156.0,26.0,2.0,73.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05179206236735,40.08138088678643]}"
4254,5,154.0,35.0,5.0,75.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70468303658357,38.82499713041686]}"
4255,5,165.0,26.0,2.0,78.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98441841605839,38.7357944227038]}"
4256,5,147.0,27.0,3.0,70.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73675289222663,39.33730633695023]}"
4257,5,160.0,26.0,2.0,73.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1070384523407,39.04113178777602]}"
4258,5,154.0,28.0,2.0,74.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69767617736744,38.80559352027988]}"
4259,5,160.0,26.0,2.0,73.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10191805522123,40.31961410013492]}"
4260,5,135.0,23.0,3.0,74.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12293863286962,40.09889803482675]}"
4261,5,157.0,28.0,2.0,77.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80008411975706,38.705880523742614]}"
4262,5,144.0,43.0,6.0,75.0,18.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.67692509430428,38.87620110161168]}"
4263,5,149.0,29.0,4.0,71.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43168502173965,38.92390164319842]}"
4264,5,130.0,34.0,7.0,63.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14395921051802,39.3769220409799]}"
4265,5,160.0,27.0,2.0,74.0,32.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68689639395801,38.70938395335068]}"
4266,5,138.0,39.0,5.0,76.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70737798243593,38.892101282140594]}"
4267,5,157.0,26.0,2.0,72.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0784720263057,40.32123106764634]}"
4268,5,137.0,36.0,4.0,74.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86072040143513,39.37234063303089]}"
4269,5,163.0,24.0,2.0,72.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97040469762612,39.967654171816896]}"
4270,5,156.0,31.0,2.0,76.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86826624982174,38.82553611958733]}"
4271,5,155.0,28.0,2.0,77.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89063430039631,39.06457781669154]}"
4272,5,152.0,25.0,2.0,71.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96178087089858,39.483372402148056]}"
4273,5,161.0,42.0,4.0,75.0,20.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71115090662923,38.966751282250925]}"
4274,5,157.0,24.0,2.0,73.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68015902932711,39.19097077716715]}"
4275,5,150.0,34.0,3.0,76.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09491119600509,39.1853113908772]}"
4276,5,134.0,40.0,4.0,74.0,23.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10191805522123,39.203906517258474]}"
4277,5,150.0,25.0,2.0,71.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98334043771746,39.40737492911155]}"
4278,5,149.0,42.0,4.0,74.0,18.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78795686342144,39.090988286044656]}"
4279,5,161.0,24.0,2.0,72.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05017509485594,40.064672222501805]}"
4280,5,149.0,43.0,5.0,69.0,22.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.820565708235,39.48418088590377]}"
4281,5,142.0,40.0,5.0,74.0,20.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0612243728506,39.144078719336115]}"
4282,5,146.0,35.0,3.0,71.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.65725198958206,38.954085036744836]}"
4283,5,154.0,29.0,2.0,76.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84482022090623,38.623145686075205]}"
4284,5,156.0,28.0,2.0,74.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.24798412041906,39.39605615653164]}"
4285,5,162.0,26.0,2.0,72.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0423597518841,40.02209207803454]}"
4286,5,147.0,32.0,2.0,76.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66910975133244,38.937645867045454]}"
4287,5,150.0,41.0,4.0,76.0,20.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76531931826165,38.90153359262385]}"
4288,5,162.0,28.0,2.0,76.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.768014264114,38.728518068902424]}"
4289,5,149.0,27.0,2.0,71.0,31.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.21941769438405,39.49280471263131]}"
4290,5,155.0,27.0,2.0,75.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79119079844429,38.65386806879209]}"
4291,5,178.0,39.0,2.0,70.0,19.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.38973827225311,39.49064875594943]}"
4292,5,168.0,18.0,2.0,70.0,42.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.29541516742057,40.01104280003987]}"
4293,5,141.0,36.0,5.0,72.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74888014856225,39.003941535013475]}"
4294,5,145.0,29.0,2.0,76.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98792184566645,39.22789153534447]}"
4295,5,160.0,23.0,2.0,78.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28993086990559,38.90072510886814]}"
4296,5,151.0,39.0,3.0,75.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69471173692985,39.23220344870824]}"
4297,5,149.0,21.0,2.0,72.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15231354266032,40.115876193696614]}"
4298,5,163.0,24.0,3.0,74.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.00436101536584,38.796700198967095]}"
4299,5,153.0,33.0,3.0,74.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96205036548382,39.17021969410399]}"
4300,5,153.0,25.0,3.0,71.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.49969206302936,38.561431426056195]}"
4301,5,148.0,35.0,3.0,77.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92971101525552,39.429473485100885]}"
4302,5,148.0,30.0,4.0,73.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73432744095952,39.249451102163334]}"
4303,5,146.0,33.0,2.0,75.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92566859647698,39.02280615597998]}"
4304,5,158.0,26.0,4.0,69.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.00894242331486,38.795083231455685]}"
4305,5,157.0,29.0,2.0,74.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52223520237891,38.78511193180196]}"
4306,5,149.0,39.0,2.0,75.0,20.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66614531089485,38.79616120979662]}"
4307,5,156.0,35.0,2.0,76.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7049525311688,38.827961570854455]}"
4308,5,167.0,25.0,2.0,76.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8919817733225,38.66249189551964]}"
4309,5,153.0,28.0,2.0,72.0,36.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.04128177354315,40.07922493010454]}"
4310,5,144.0,40.0,3.0,74.0,26.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.64216029280885,38.92605759988031]}"
4311,5,141.0,29.0,3.0,72.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14827112388178,39.487684315511835]}"
4312,5,144.0,26.0,3.0,76.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60658700755772,38.88266897165734]}"
4313,5,153.0,28.0,3.0,73.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92243466145415,38.59484875462544]}"
4314,5,155.0,22.0,2.0,75.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60874296423961,39.35644045250197]}"
4315,5,159.0,24.0,2.0,72.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0348139034975,40.40234893780233]}"
4316,5,157.0,26.0,2.0,74.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05825993241302,40.078685940934065]}"
4317,5,158.0,30.0,2.0,77.0,35.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92270415603937,38.854911029378044]}"
4318,5,149.0,43.0,5.0,72.0,20.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89144278415202,39.4235446042257]}"
4319,5,150.0,41.0,2.0,77.0,18.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80736047355843,39.06269135459489]}"
4320,5,152.0,25.0,3.0,72.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9138108347266,39.13356843051192]}"
4321,5,135.0,34.0,5.0,73.0,26.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75022762148843,39.10607998281786]}"
4322,5,167.0,26.0,2.0,75.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96609278426234,39.93073341363958]}"
4323,5,144.0,38.0,4.0,75.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53166751286216,38.8966826900896]}"
4324,5,136.0,31.0,3.0,72.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5764036140113,38.592423303358316]}"
4325,5,162.0,25.0,2.0,76.0,35.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47210920952503,38.82095471163832]}"
4326,5,150.0,28.0,3.0,74.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46644982323508,38.9319864807555]}"
4327,5,158.0,38.0,3.0,72.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.67800307264523,38.62637962109804]}"
4328,5,140.0,38.0,4.0,71.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75723448070457,39.28744983868159]}"
4329,5,162.0,22.0,4.0,72.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43518845134771,38.75169460323271]}"
4330,5,157.0,30.0,2.0,78.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70818646619165,38.74010633606757]}"
4331,5,148.0,31.0,2.0,78.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.00436101536584,39.08964081311847]}"
4332,5,160.0,24.0,2.0,77.0,40.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12401661121056,40.008347854187505]}"
4333,5,134.0,34.0,4.0,75.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09356372307892,39.174801102053]}"
4334,5,169.0,24.0,2.0,75.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96609278426234,39.94528612124232]}"
4335,5,161.0,26.0,2.0,73.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95234856041532,39.896777095899864]}"
4336,5,148.0,27.0,2.0,76.0,30.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7995451305866,38.92174568651654]}"
4337,5,148.0,43.0,3.0,78.0,18.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74456823519847,38.892370776725826]}"
4338,5,153.0,29.0,3.0,76.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92755505857363,39.0815559755614]}"
4339,5,154.0,30.0,2.0,74.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1528525318308,39.17453160746777]}"
4340,5,159.0,28.0,2.0,77.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66560632172437,38.51723431407751]}"
4341,5,160.0,32.0,2.0,73.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2032480192699,40.314493703015444]}"
4342,5,151.0,26.0,3.0,73.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.01648827170146,38.509688465690914]}"
4343,5,145.0,35.0,3.0,75.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7583124590455,38.999629621649696]}"
4344,5,149.0,24.0,4.0,70.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7184272604306,39.375844062638954]}"
4345,5,148.0,41.0,4.0,72.0,18.0,2.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66560632172437,38.80370705818323]}"
4346,5,162.0,24.0,2.0,70.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62060072598999,39.63240290778349]}"
4347,5,155.0,21.0,2.0,72.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.65509603290018,39.33056897231933]}"
4348,5,146.0,29.0,2.0,76.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80816895731414,39.14273124640994]}"
4349,5,153.0,37.0,2.0,73.0,20.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.04020379520222,39.193665723019514]}"
4350,5,149.0,36.0,2.0,74.0,25.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.67396065386669,38.770289729613985]}"
4351,5,154.0,24.0,2.0,75.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.26981318182317,39.49280471263131]}"
4352,5,157.0,23.0,2.0,77.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9814539756208,39.369915181763766]}"
4353,5,151.0,33.0,3.0,75.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94749765788109,39.53754081378047]}"
4354,5,139.0,22.0,4.0,71.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.00463050995108,39.5054709581374]}"
4355,5,159.0,22.0,3.0,70.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11647076282395,40.273261031474355]}"
4356,5,183.0,37.0,2.0,68.0,24.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.325598560967,39.487414820926595]}"
4357,5,159.0,25.0,2.0,73.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92998050984075,38.857336480645166]}"
4358,5,159.0,26.0,2.0,74.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92054819935748,39.18207745585437]}"
4359,5,147.0,31.0,2.0,74.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92755505857363,39.03439442314512]}"
4360,5,167.0,20.0,2.0,74.0,41.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14099477008043,39.92103160857109]}"
4361,5,157.0,27.0,2.0,72.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.04559368690693,40.080572403030715]}"
4362,5,142.0,32.0,3.0,72.0,31.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.25795542007279,39.194204712189986]}"
4363,5,154.0,27.0,2.0,76.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27062166557887,39.48822330468231]}"
4364,5,153.0,35.0,2.0,77.0,23.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78553141215433,38.85248557811092]}"
4365,5,146.0,38.0,4.0,73.0,17.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87958502240164,38.97807005483083]}"
4366,5,159.0,28.0,2.0,74.0,32.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.26738773055604,39.44699063314122]}"
4367,5,158.0,29.0,2.0,76.0,34.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80924693565508,38.594579260040206]}"
4368,5,148.0,29.0,2.0,75.0,29.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84886263968475,38.9672902714214]}"
4369,5,156.0,26.0,2.0,75.0,36.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86395433645797,38.55388557766959]}"
4370,5,156.0,27.0,2.0,74.0,29.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57478664649989,38.87081120990696]}"
4371,5,157.0,25.0,2.0,71.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09706715268698,40.314763197600676]}"
4372,5,167.0,27.0,2.0,74.0,32.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.26657924680033,39.41141734789009]}"
4373,5,149.0,30.0,3.0,71.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69902365029361,39.179382510002014]}"
4374,5,139.0,31.0,3.0,74.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96636227884758,39.00933142671819]}"
4375,5,151.0,29.0,2.0,72.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83404043749678,38.95651048801196]}"
4376,5,159.0,24.0,3.0,74.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.01487130419005,38.79939514481946]}"
4377,5,160.0,27.0,2.0,72.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03696986017938,40.02047511052312]}"
4378,5,151.0,40.0,3.0,77.0,23.0,1.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73998682724947,38.95192908006295]}"
4379,5,131.0,40.0,8.0,72.0,21.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71303736872588,39.03089099353706]}"
4380,5,173.0,25.0,2.0,72.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33961227939925,39.748016084849674]}"
4381,5,164.0,30.0,2.0,75.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83943032920149,38.69024983779894]}"
4382,5,151.0,23.0,2.0,74.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.61251588843291,39.3521285391382]}"
4383,5,154.0,25.0,3.0,70.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94588069036966,38.52343268953794]}"
4384,5,164.0,31.0,4.0,74.0,33.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.31535776672803,39.171297672444936]}"
4385,5,162.0,24.0,2.0,75.0,38.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78337545547245,38.571672220295156]}"
4386,5,161.0,29.0,2.0,73.0,30.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96016390338715,38.64281879079742]}"
4387,5,144.0,26.0,22.0,77.0,34.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45701751275182,38.925249116124604]}"
4388,5,154.0,22.0,2.0,71.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58880036493215,39.27074117439697]}"
4389,5,150.0,33.0,4.0,71.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69929314487885,39.18099947751343]}"
4390,5,166.0,26.0,2.0,70.0,37.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.38623484264505,40.436574750127285]}"
4391,5,161.0,27.0,2.0,77.0,31.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.277628524795,39.5159812469616]}"
4392,5,150.0,25.0,3.0,74.0,33.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48073303625257,39.13060399007433]}"
4393,5,153.0,32.0,2.0,72.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94399422827301,38.594309765454966]}"
4394,5,167.0,22.0,3.0,71.0,39.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.18168845245104,40.02155308886407]}"
4395,5,136.0,36.0,5.0,70.0,18.0,5.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.13398791086429,39.30685344881857]}"
4396,5,154.0,36.0,3.0,71.0,27.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91192437262995,38.644166263723605]}"
4397,5,155.0,29.0,2.0,78.0,28.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95692996836434,39.101229080283616]}"
4398,5,138.0,33.0,3.0,73.0,22.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91785325350514,39.355362474161026]}"
4399,5,148.0,35.0,2.0,74.0,23.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81221137609268,38.88509442292446]}"
